,city,name,url,image_url,score,description
197,aix-en-provence,Adonis Arc Hotel Aix,booking.com/hotel/fr/arc-aix-hotel.fr.html?sid=909323217e1dd8e64d58a6c5740cf604,https://cf.bstatic.com/xdata/images/hotel/square200/37900796.jpg?k=1712b7e6e900fe6661883c04db90eb9a293f165ff0eaea0fbb6bab0def822515&o=,6.8,"Situé au cœur de la Provence, l’Adonis Arc Hotel Aix se trouve à 5 minutes en voiture du centre-ville d'Aix-en-Provence. Il dispose d'une piscine extérieure ouverte en saison et d'une terrasse. "
198,aix-en-provence,Best Western Le Galice Centre Ville,booking.com/hotel/fr/best-western-le-galice.fr.html?sid=909323217e1dd8e64d58a6c5740cf604,https://cf.bstatic.com/xdata/images/hotel/square200/167333363.jpg?k=05ddc0844d76aa7760b4194e936570516f8b5ef08dcae14a5f6cf6cd861c7519&o=,7.7,"Situé à 10 minutes à pied du centre d’Aix-en-Provence, le Best Western Le Galice Centre Ville dispose d’une piscine extérieure ouverte en saison et d’une terrasse. "
199,aix-en-provence,Hôtel Rotonde,booking.com/hotel/fr/rotonde.fr.html?sid=909323217e1dd8e64d58a6c5740cf604,https://cf.bstatic.com/xdata/images/hotel/square200/239721803.jpg?k=bef391f9e9b3cccd5d60a3eaae5d948e675c2975cb5e335e6f64cecdcae27202&o=,8.2,"L'Hôtel Rotonde est situé dans le centre d'Aix-en-Provence, à 5 minutes à pied de la gare SNCF. "
200,bormes-les-mimosas,Hostellerie du Cigalou - Les Collectionneurs,booking.com/hotel/fr/hostellerie-du-cigalou.fr.html?sid=dd435445961b1e5280f4801ed60d81ea,https://cf.bstatic.com/xdata/images/hotel/square200/53255832.jpg?k=ee8d8f1c94e21551da8e1a3c8d226fba593f885c331c0213204708ddf06971ab&o=,8.0,"Cet hôtel 3 étoiles est situé dans le village médiéval de Bormes-les-Mimosas, à seulement 25 minutes de route de Toulon. "
201,bormes-les-mimosas,Hotel La Voile,booking.com/hotel/fr/hotel-la-voile-fr.fr.html?sid=dd435445961b1e5280f4801ed60d81ea,https://cf.bstatic.com/xdata/images/hotel/square200/208513012.jpg?k=a24b481cd11a4c492f99ec56487d3e4830cc84fd2b17b7a711fb7596a9c40723&o=,7.9,"L'Hotel La Voile est idéalement situé à seulement 400 mètres des plages et du port de Bormes, dans un environnement calme et paisible à proximité du village de La Favière. "
202,bormes-les-mimosas,Hotel Restaurant Bellevue,booking.com/hotel/fr/restaurant-bellevue.fr.html?sid=dd435445961b1e5280f4801ed60d81ea,https://cf.bstatic.com/xdata/images/hotel/square200/267330074.jpg?k=1ea6fc250961fef4d5409bbfd9134df6cf51e328917e142c012faa967acc37b2&o=,7.7,"Situé dans le centre-ville de Bormes-les-Mimosas, l'Hotel Restaurant Bellevue possède un restaurant servant des produits frais et locaux, un bar et une terrasse se trouvant en face de l'établissement...."
203,bormes-les-mimosas,Hotel Les Jardins de Bormes,booking.com/hotel/fr/new-life.fr.html?sid=dd435445961b1e5280f4801ed60d81ea,https://cf.bstatic.com/xdata/images/hotel/square200/297655301.jpg?k=af16c0d5810430db3762ca06fd9bcdc704f86b426ea0999eb480f34166d1336e&o=,8.6,"Situé à 4 km de Bormes-les-Mimosas et à 3 km des plages de l’Estagnol, l’Hotel Les Jardins de Bormes est un établissement design proposant une terrasse, une piscine extérieure et un jacuzzi. "
204,bormes-les-mimosas,Hôtel Les Mimosas,booking.com/hotel/fr/restaurant-les-mimosas.fr.html?sid=dd435445961b1e5280f4801ed60d81ea,https://cf.bstatic.com/xdata/images/hotel/square200/75322758.jpg?k=9c0523def56c965460308b8e651c42640fb5024e64b7c6e90099baa60032b746&o=,7.6,"L'Hôtel Les Mimosas vous accueille au milieu des champs verdoyants, à seulement 5 km du village de Bormes-les-Mimosas. Il possède une piscine extérieure ouverte en saison. "
205,bormes-les-mimosas,Eden Rose Grand Hotel BW Premier Collection,booking.com/hotel/fr/eden-rose-grand-bw-premier-collection.fr.html?sid=dd435445961b1e5280f4801ed60d81ea,https://cf.bstatic.com/xdata/images/hotel/square200/327042963.jpg?k=86cbaa78fdf931bd9d3fd84e9c85ffb0f661724ee272b9634e623e863d5f2614&o=,8.6,"Doté d'un bar, d'un jardin et d'une vue sur la mer, l'Eden Rose Grand Hotel BW Premier Collection est situé à Bormes-les-Mimosas, à 2,7 km de la Grande Plage. "
206,bormes-les-mimosas,HomeStay Bormes,booking.com/hotel/fr/homestay-bormes-bormes-les-mimosas.fr.html?sid=dd435445961b1e5280f4801ed60d81ea,https://cf.bstatic.com/xdata/images/hotel/square200/253944201.jpg?k=9300d0bd1c66c922b231bcd77a85ac1965a1622f9f752986f8eb127dfd83c45e&o=,9.7,"Offrant une vue sur la piscine, l'établissement HomeStay Bormes est situé à Bormes-les-Mimosas, à 5 km de La Favière. Vous bénéficierez gratuitement d'une connexion Wi-Fi et d'un parking privé. "
207,bormes-les-mimosas,Superbe Duplex 35m2 vue mer avec piscine,booking.com/hotel/fr/voir-les-photos-presentationemplacementcommentairesl-39-hote-2-pieces-35m2-borme.fr.html?sid=dd435445961b1e5280f4801ed60d81ea,https://cf.bstatic.com/xdata/images/hotel/square200/222098760.jpg?k=f69637de1c5687e745521c9271dbd8b01a3611824eafbe7df928b9e4c4766b68&o=,8.5,"Offrant une vue sur la mer, le Superbe Duplex 35m2 vue mer avec piscine propose un bar, un court de tennis et une terrasse, à environ 2,2 km de la plage de la Pointe de Gouron. "
208,bormes-les-mimosas,Village Vacances La Manne,booking.com/hotel/fr/village-vacances-la-manne.fr.html?sid=dd435445961b1e5280f4801ed60d81ea,https://cf.bstatic.com/xdata/images/hotel/square200/85733896.jpg?k=3764850acf4358faa70bd78bf630e4b91b07848dacd448c5beb767fbea2dba4b&o=,7.5,"Situé à 2,3 km de la Grande Plage, le Village Vacances La Manne propose des hébergements, un restaurant, une piscine extérieure ouverte en saison, un bar et un salon commun. "
209,bormes-les-mimosas,Studio centre historique de Bormes les Mimosas,booking.com/hotel/fr/studio-centre-historique-de-bormes-les-mimosas.fr.html?sid=dd435445961b1e5280f4801ed60d81ea,https://cf.bstatic.com/xdata/images/hotel/square200/184439791.jpg?k=afbced661327c5ffd64e10968e0fbd27d3b7bfe715291c9b681bb7a4954d1853&o=,8.9,"Situé à Bormes-les-Mimosas, à seulement 2,5 km de la Grande Plage, le Studio centre historique de Bormes-les-Mimosas est un hébergement en bord de mer avec une terrasse et une connexion Wi-Fi..."
210,nimes,ibis budget Nimes Centre Gare,booking.com/hotel/fr/ibis-budget-nimes-centre-gare.fr.html?sid=373de28b2d4f679e8b98a0589b00a3ae,https://cf.bstatic.com/xdata/images/hotel/square200/248087679.jpg?k=b15681add10dfe4a8b853caba440f3bb06a36ba1233a1b8ad54be0b3d7980693&o=,8.1,"Situé à seulement 50 mètres de la gare de Nîmes, l'ibis Budget Nîmes Centre Gare vous propose une réception ouverte 24h/24, une bagagerie et une connexion Wi-Fi gratuite dans l'ensemble de..."
211,nimes,Campanile Nîmes Centre Mas-Carbonnel,booking.com/hotel/fr/campanile-nimes-centre-mas-carbonnel.fr.html?sid=373de28b2d4f679e8b98a0589b00a3ae,https://cf.bstatic.com/xdata/images/hotel/square200/22774370.jpg?k=084cf1c79cbb6d54fb82e42f6de1c9af379bbc7bac6de1cb349a3f8d694d4132&o=,7.0,"Doté d'une connexion Wi-Fi gratuite, le Campanile Nîmes Centre Mas-Carbonnel est un hôtel 3 étoiles proposant des hébergements à Nîmes, à moins de 20 minutes de marche de la gare, de la Maison Carrée..."
212,nimes,HÔTEL C SUITES chambres spacieuses,booking.com/hotel/fr/c-suites.fr.html?sid=373de28b2d4f679e8b98a0589b00a3ae,https://cf.bstatic.com/xdata/images/hotel/square200/76817845.jpg?k=5309d52208b3d71a3a51e202f5abdc44784a09ecbdb73dde79543088fbb60e3e&o=,7.3,"Le C Suites est un complexe urbain qui vous accueille à Nîmes, à seulement 3 km des arènes. "
213,nimes,Logis NIMOTEL Hôtel Cosy,booking.com/hotel/fr/nimotel.fr.html?sid=373de28b2d4f679e8b98a0589b00a3ae,https://cf.bstatic.com/xdata/images/hotel/square200/76785875.jpg?k=5e54d40849a09937a9c78a33d677e70f3587363fedba155a406dec1b0cb63a69&o=,7.3,"Installé dans un parc boisé de 1,5 hectare, le Logis NIMOTEL Hôtel Cosy vous accueille à 1 km de l’autoroute A9 et à 10 minutes en voiture du centre-ville de Nîmes. "
214,nimes,"HÔTEL B&B Ville Active, parking sécurisé gratuit",booking.com/hotel/fr/b-amp-b-nimes-villes-active.fr.html?sid=373de28b2d4f679e8b98a0589b00a3ae,https://cf.bstatic.com/xdata/images/hotel/square200/34455005.jpg?k=52da06d17b980fd3f93d0ce9b7b76609d4b6721abdc2382fc0f887fb9a42abb4&o=,7.5,"L’HÔTEL B&B Ville Active, parking sécurisé gratuit vous accueille à Nîmes, à proximité de la sortie 25 de l’autoroute A9 et à 2 km du centre commercial Cap Costières. "
215,nimes,Best Western Marquis de la Baume,booking.com/hotel/fr/ha-tel-la-baume.fr.html?sid=373de28b2d4f679e8b98a0589b00a3ae,https://cf.bstatic.com/xdata/images/hotel/square200/327113412.jpg?k=5a4b37991fa29949cb901e462ae24ca768072807708638732a6b784a9bdac896&o=,7.9,"Situé dans le centre de la ville historique de Nîmes, le Best Western Marquis de la Baume occupe une maison de ville du XVIIe siècle, à seulement 3,7 km du parc des expositions de Nîmes et à 650..."
216,nimes,Royal Hôtel,booking.com/hotel/fr/royal.fr.html?sid=373de28b2d4f679e8b98a0589b00a3ae,https://cf.bstatic.com/xdata/images/hotel/square200/294683472.jpg?k=ecbd29db67fded1be2512ff23d81553eabd482d3e80ffa3c8d07928e29f3a47c&o=,8.1,"Situé au cœur de Nîmes, le Royal Hôtel dispose d'un restaurant sur place, La Bodéguita, qui s'ouvre sur la place Assas. "
217,nimes,Kyriad Nîmes Ouest A9,booking.com/hotel/fr/kyriad-na-r-mes-ouest.fr.html?sid=373de28b2d4f679e8b98a0589b00a3ae,https://cf.bstatic.com/xdata/images/hotel/square200/17680631.jpg?k=ab54780b7400667cad3d0f503dff7941dc9f3c3988f3dcba4551b03215a2f9e5&o=,7.8,"Idéalement situé à 10 minutes en voiture du centre de Nîmes et à 2 km de la sortie 25 de l’autoroute A9, l’établissement 3 étoiles Kyriad Nîmes Ouest propose une connexion Wi-Fi à 20 Mb/s gratuite et..."
218,nimes,Hotel Majestic,booking.com/hotel/fr/majestic-nimes.fr.html?sid=373de28b2d4f679e8b98a0589b00a3ae,https://cf.bstatic.com/xdata/images/hotel/square200/302052912.jpg?k=626b6519fdbf12e65e49a3776cb3cbae79c7ea1a2141663905050cef6d62f0d3&o=,8.6,"Rénové en 2019, l'Hotel Majestic est situé à Nîmes, à seulement 320 mètres des arènes et du centre-ville de Nîmes. "
219,nimes,B&B Hôtel Nîmes Centre Arènes,booking.com/hotel/fr/b-amp-b-nimes-centre-ville.fr.html?sid=373de28b2d4f679e8b98a0589b00a3ae,https://cf.bstatic.com/xdata/images/hotel/square200/62092106.jpg?k=2909d2af5215d4d67ca7c35ff08c55d585765c1e0a22cd9569fb45380126860a&o=,7.4,"Situé à Nîmes, à 950 mètres des arènes, le B&B Hôtel Nîmes Centre Arènes propose une connexion Wi-Fi gratuite. Les chambres climatisées disposent d’une télévision à écran plat. "
220,aigues-mortes,Hôtel Saint Louis,booking.com/hotel/fr/saint-louis-aigues-mortes.fr.html?sid=f02f82b96ca8f6045937752df8762236,https://cf.bstatic.com/xdata/images/hotel/square200/309684071.jpg?k=0f8628c3535bc3e09480c67a46ba2d907d453790bf0852661f80aad41d98c972&o=,8.4,"Situé dans le cœur historique d'Aigues-Mortes, à 200 mètres de la Tour de Constance, l'Hôtel Saint Louis est un hôtel climatisé doté d'un centre de bien-être et d'un restaurant. "
221,aigues-mortes,Hotel Canal Aigues Mortes,booking.com/hotel/fr/canal-aigues-mortes.fr.html?sid=f02f82b96ca8f6045937752df8762236,https://cf.bstatic.com/xdata/images/hotel/square200/142243332.jpg?k=7cef05f99965ab58f7e7604ddf6cfc7a17c7e9ac7d4887c7863391296017142d&o=,8.6,"L’hôtel Canal Aigues Mortes vous accueille sur les rives du canal, à 5 minutes à pied de la ville fortifiée. Vous pourrez profiter d’une vue sur le canal depuis sa terrasse panoramique et sa piscine. "
222,aigues-mortes,Hotel Des 4 Vents,booking.com/hotel/fr/des-4-vents.fr.html?sid=f02f82b96ca8f6045937752df8762236,https://cf.bstatic.com/xdata/images/hotel/square200/296046717.jpg?k=22a8d3c0da2aef037c1312eb3b81ebda68491d1bd48b46c7beb1b1a4467df9d4&o=,8.3,"L'Hotel Des 4 vents est situé à Aigues-Mortes, sur la côte méditerranéenne, à 40 km de Nîmes et à 35 km de Montpellier. "
223,aigues-mortes,Maison des Croisades,booking.com/hotel/fr/des-croisades.fr.html?sid=f02f82b96ca8f6045937752df8762236,https://cf.bstatic.com/xdata/images/hotel/square200/228080542.jpg?k=644d7453935ea18a428f2efcfcdf44c96fc9b0a4c7eed47c06a999a46b2d4522&o=,8.9,"Située à Aigues-Mortes, la Maison des Croisades propose un service de location de vélos et un jardin. Il dispose d'une connexion Wi-Fi gratuite et d'une terrasse. "
224,aigues-mortes,"Hôtel-Restaurant ""Chez Carrière""",booking.com/hotel/fr/restaurant-quot-chez-carriere-quot.fr.html?sid=f02f82b96ca8f6045937752df8762236,https://cf.bstatic.com/xdata/images/hotel/square200/135896272.jpg?k=7c0e7f898625f4210566e248dc8e72290ee69c266ae9d42f6e31c69d58b44c7a&o=,8.9,"L'Hôtel-Restaurant ""Chez Carrière"" est situé à Aigues-Mortes. Cet hôtel dispose d'une connexion Wi-Fi gratuite et d'une terrasse. Vous séjournerez dans le quartier médiéval d'Aigues-Mortes. "
225,aigues-mortes,Hôtel Le Médiéval,booking.com/hotel/fr/le-medieval.fr.html?sid=f02f82b96ca8f6045937752df8762236,https://cf.bstatic.com/xdata/images/hotel/square200/57757271.jpg?k=c49caa4218faf4c4f9ebec535ac7b0cd72f397cd710ed5c4a0c31734ff56a690&o=,7.4,"L'Hôtel Le Médiéval est situé sur les rives du canal d'Aigues-Mortes, à 30 km de Montpellier. "
226,aigues-mortes,Boutique Hôtel des Remparts & Spa,booking.com/hotel/fr/les-remparts-aigues-mortes.fr.html?sid=f02f82b96ca8f6045937752df8762236,https://cf.bstatic.com/xdata/images/hotel/square200/152697082.jpg?k=527943fcf2ca1d8a7c00892b047bf891cba91e7e7ff031554d2376d228fa0f18&o=,9.6,"Aménagé dans une ancienne base militaire datant du XVIIIe siècle, au sein des remparts médiévaux d'Aigues-Mortes, le Boutique Hôtel des Remparts & Spa est un établissement raffiné, doté d'un bar et..."
227,aigues-mortes,Hotel L'Escale,booking.com/hotel/fr/l-39-escale-aigues-mortes.fr.html?sid=f02f82b96ca8f6045937752df8762236,https://cf.bstatic.com/xdata/images/hotel/square200/166397828.jpg?k=6def96827940fd1fccd153e38a3154c0156e291940813367f70cdb49f2805611&o=,8.3,"Situé à Aigues-Mortes, l'Hotel L'Escale propose un restaurant, un bar et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. "
228,aigues-mortes,Noemys Aigues-Mortes - ex Mona Lisa Royal Hôtel,booking.com/hotel/fr/le-royal-hotel-aigues-mortes.fr.html?sid=f02f82b96ca8f6045937752df8762236,https://cf.bstatic.com/xdata/images/hotel/square200/73308932.jpg?k=9b2de1bac7f9f9021faf61d1ec6df4eff1fa9a497407df761a748121e2836f97&o=,7.0,"Doté d'une connexion Wi-Fi gratuite et d'une piscine extérieure ouverte en été, l'établissement Noemys Aigues-Mortes - ex Mona Lisa Royal Hôtel se trouve à Aigues-Mortes, à 15 minutes de route du parc..."
229,aigues-mortes,Le Mas Des Sables,booking.com/hotel/fr/le-mas-des-sables-aigues-mortes.fr.html?sid=f02f82b96ca8f6045937752df8762236,https://cf.bstatic.com/xdata/images/hotel/square200/133841819.jpg?k=1221d0504d1db26eab297f34fdfd4555e2da124d477e014777dc380163f88548&o=,7.8,"Entouré par 8 hectares de jardins propices à la détente, Le Mas des Sables se situe à Aigues-Mortes, en Camargue, à 28 km des Saintes-Maries-de-la-Mer. "
230,saintes-maries-de-la-mer,Le Castelet,booking.com/hotel/fr/le-castelet-les-saintes-maries-de-la-mer.fr.html?sid=ff4a21d3b7193fec8a8ccd119669209b,https://cf.bstatic.com/xdata/images/hotel/square200/255892905.jpg?k=8c72dd6eb3ac054232e737c2173c439698ffcf8a6989d209fa7e7ab88961891d&o=,7.4,"Cet hôtel est situé à Saintes-Maries-de-la-Mer, à 60 mètres seulement de la mer Méditerranée et à 30 mètres de l'Étang des Launes. Il dispose d'un bar à cocktails avec une terrasse fleurie. "
231,saintes-maries-de-la-mer,Hotel Les Palmiers En Camargue,booking.com/hotel/fr/les-palmiers-en-camargue.fr.html?sid=ff4a21d3b7193fec8a8ccd119669209b,https://cf.bstatic.com/xdata/images/hotel/square200/263206815.jpg?k=747e43693275df2d1a35a666563fce6fa2aa9f13c2f509b83aa322e331331513&o=,8.1,"Doté d'une connexion Wi-Fi gratuite, l'Hotel Les Palmiers En Camargue est situé à Saintes-Maries-de-la-Mer, à 100 mètres des plages de sable et à 200 mètres de l'église des Saintes-Maries. "
232,saintes-maries-de-la-mer,Hotel Le Bleu Marine,booking.com/hotel/fr/le-bleu-marine.fr.html?sid=ff4a21d3b7193fec8a8ccd119669209b,https://cf.bstatic.com/xdata/images/hotel/square200/66800152.jpg?k=79bc6551625b647e88b8fcae670d982a8a241a27ad06ef1808cf099efe6df94a&o=,8.4,L'Hôtel Le Bleu Marine se trouve à seulement 150 mètres des plages de la Méditerranée et à 300 mètres du centre des Saintes-Maries-de-la-Mer. 
233,saintes-maries-de-la-mer,Le Dauphin Bleu,booking.com/hotel/fr/le-dauphin-bleu.fr.html?sid=ff4a21d3b7193fec8a8ccd119669209b,https://cf.bstatic.com/xdata/images/hotel/square200/212037865.jpg?k=8039c8a0bb509c74b0372dc38afceba4ccec70bf6b885b3f816eaa2d849c3915&o=,8.6,"Situé à 50 mètres de la plage, face à la mer Méditerranée, Le Dauphin Bleu est situé à 400 mètres du centre de la vieille ville historique des Saintes-Maries-de-la-Mer. "
234,saintes-maries-de-la-mer,Vila De La Mar & Spa,booking.com/hotel/fr/bastide-blanche-saintes-maries-de-la-mer.fr.html?sid=ff4a21d3b7193fec8a8ccd119669209b,https://cf.bstatic.com/xdata/images/hotel/square200/162156880.jpg?k=30d817dc1fbf96e5c1931fa8c2dc0003cf3d36743b0ac3682808e8b66520bfe2&o=,8.2,"Le Vila De La Mar & Spa est un petit hôtel décoré dans un style moderne situé dans le centre des Saintes-Maries-de-la-Mer, à 100 mètres de la plage. "
235,saintes-maries-de-la-mer,Abrivado,booking.com/hotel/fr/abrivado.fr.html?sid=ff4a21d3b7193fec8a8ccd119669209b,https://cf.bstatic.com/xdata/images/hotel/square200/138940176.jpg?k=c4a823df3e37cf44cfaf88740c95d69c54d298b4e45fdc8e7b3be57a76319fd8&o=,8.4,"Situé dans le parc régional de la Camargue, l'Abrivado est un hôtel climatisé installé à côté du port dans la ville de Saintes-Maries-de-la-Mer. "
236,saintes-maries-de-la-mer,Thalacap Camargue,booking.com/hotel/fr/thalacap-camargue.fr.html?sid=ff4a21d3b7193fec8a8ccd119669209b,https://cf.bstatic.com/xdata/images/hotel/square200/182730490.jpg?k=3811ca1132bc03046cc9a42e8f9d343f07b1874ab246c5926e3baa3295b9b159&o=,7.7,"Le Thalacap Camargue est situé en face de la plage des Saintes-Maries-de-la-Mer, à 5 minutes de marche du centre-ville. "
237,saintes-maries-de-la-mer,Hôtel Les Arcades,booking.com/hotel/fr/ha-tel-les-arcades.fr.html?sid=ff4a21d3b7193fec8a8ccd119669209b,https://cf.bstatic.com/xdata/images/hotel/square200/20823200.jpg?k=4e950539637e849ca3c298a21d73b52f28e97d531ea1c99acda45e2984b17cf7&o=,8.7,L'Hôtel 2 étoiles Les Arcades propose une connexion Wi-Fi gratuite dans tout l'établissement à seulement 100 mètres de la plage la plus proche et à 400 mètres de l'église de Saintes-Maries-de-la-Mer. 
238,saintes-maries-de-la-mer,Hôtel Casa Marina,booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.fr.html?sid=ff4a21d3b7193fec8a8ccd119669209b,https://cf.bstatic.com/xdata/images/hotel/square200/291853564.jpg?k=9bdf04a83dee5df21cc4df1267df41902ab51d72955c79e6493e0cb45d1e064b&o=,8.9,"Situé aux Saintes-Maries-de-la-Mer, l'Hôtel Casa Marina propose un hébergement en bord de mer, à quelques pas de la plage d'Amphora. Il possède un restaurant, un bar et un jardin. "
239,saintes-maries-de-la-mer,Hotel Camille,booking.com/hotel/fr/camille.fr.html?sid=ff4a21d3b7193fec8a8ccd119669209b,https://cf.bstatic.com/xdata/images/hotel/square200/17435947.jpg?k=91234abcf2cfa60146d174048af176a52984669a32d6f182fd75c0ebb8fb2cd6&o=,8.0,"Doté d'une terrasse, l'Hotel Camille est un établissement climatisé situé en front de mer aux Saintes-Maries-de-la-Mer, à 35 km d'Arles. "
240,carcassonne,ibis budget Carcassonne La Cité,booking.com/hotel/fr/ibis-budget-carcassonne-la-cite.fr.html?sid=58e1b6d228fd1b37275fa56ba65fa519,https://cf.bstatic.com/xdata/images/hotel/square200/248083476.jpg?k=694aaf55cfaaca406bca5596170f547e8360ca12df5304ec0f0cb7027d46f8b2&o=,7.7,"L'ibis budget Carcassonne La Cité est situé à Carcassonne, à 15 minutes à pied de la cité médiévale et à 2 km du centre-ville. "
241,carcassonne,SOWELL HOTELS Les Chevaliers,booking.com/hotel/fr/soleil-vacances-les-chevaliers.fr.html?sid=58e1b6d228fd1b37275fa56ba65fa519,https://cf.bstatic.com/xdata/images/hotel/square200/152321757.jpg?k=e1c2d8d0eda70ecc5e0bd115e06b460578e5c7237999c8988b3df9abf133a2bb&o=,8.2,"Situé à Carcassonne, à 2 minutes à pied de l'Aude et offrant une vue sur le pont Vieux, le SOWELL HOTELS Les Chevaliers propose une connexion Wi-Fi gratuite. "
242,carcassonne,Best Western Plus Le Donjon - Cœur de La Cité Médiévale,booking.com/hotel/fr/bestwesternledonjon.fr.html?sid=58e1b6d228fd1b37275fa56ba65fa519,https://cf.bstatic.com/xdata/images/hotel/square200/308971718.jpg?k=16abb73331598952434078880d91449aba0fa44e4037c35a68f787f1b2ed731b&o=,8.4,"Installé au cœur de la cité médiévale de Carcassonne et entouré par les remparts de la ville, le Best Western Plus Le Donjon - Cœur de La Cité Médiévale possède un restaurant-bar et se compose de 3..."
243,carcassonne,ibis Styles Carcassonne La Cité,booking.com/hotel/fr/inter-les-oliviers.fr.html?sid=58e1b6d228fd1b37275fa56ba65fa519,https://cf.bstatic.com/xdata/images/hotel/square200/251953361.jpg?k=e879b08305733fdb9c2bb4039b38440aac1a1f13427d5e36675ff261a198b844&o=,8.6,L'ibis Styles Carcassonne La Cité est situé à seulement 600 mètres de la ville médiévale de Carcassonne. 
244,carcassonne,ibis budget Carcassonne Aéroport - A61,booking.com/hotel/fr/etap-carcassonne-aeroport.fr.html?sid=58e1b6d228fd1b37275fa56ba65fa519,https://cf.bstatic.com/xdata/images/hotel/square200/325264484.jpg?k=18f13a686d7f840612b68f5728180f730b9de71b6c1208f456a0c5b9e206fdae&o=,7.8,L'ibis budget Carcassonne Aéroport vous accueille à respectivement 1 et 5 km de l'aéroport et du centre-ville médiéval de Carcassonne. 
245,carcassonne,Mercure Carcassonne Porte De La Cité,booking.com/hotel/fr/carcassonne-porte-de-la-cite.fr.html?sid=58e1b6d228fd1b37275fa56ba65fa519,https://cf.bstatic.com/xdata/images/hotel/square200/153931672.jpg?k=43c4b3995031fd151f19373905b18c2c28b03a65a7445d2291a24b2cbb946cc3&o=,8.2,"Offrant une vue sur les remparts de la ville, le Mercure Carcassonne Porte De La Cité est situé à seulement 4 minutes à pied du quartier médiéval de Carcassonne. "
246,carcassonne,Hotel Espace Cite,booking.com/hotel/fr/inter-espace-cite.fr.html?sid=58e1b6d228fd1b37275fa56ba65fa519,https://cf.bstatic.com/xdata/images/hotel/square200/14092381.jpg?k=331e46ec98d75202b9e23dc9bc0c8e7c754077882dcebebc76af68807bd73dfc&o=,8.5,"L'Hotel Espace Cite est situé à seulement 200 mètres du centre-ville médiéval de Carcassone et à 500 mètres du canal du Midi, deux sites classés au patrimoine mondial de l'UNESCO. "
247,carcassonne,Hôtel Montmorency & Spa,booking.com/hotel/fr/montmorency.fr.html?sid=58e1b6d228fd1b37275fa56ba65fa519,https://cf.bstatic.com/xdata/images/hotel/square200/201200638.jpg?k=562a50d63277517a03d2ce63cbfeea5bed3a292ca1a9070a160fa0df1583a903&o=,8.4,"Situé à 30 mètres de l'entrée de la cité médiévale de Carcassonne, l'Hôtel Montmorency propose une connexion Wi-Fi gratuite, une piscine extérieure et un jacuzzi. "
248,carcassonne,Hôtel l'Aragon,booking.com/hotel/fr/l-aragon.fr.html?sid=58e1b6d228fd1b37275fa56ba65fa519,https://cf.bstatic.com/xdata/images/hotel/square200/204827937.jpg?k=c0dfba6ab13c2f13514656b6c844e6c458f09647a0decaa49fa495b1d101a090&o=,8.6,"Situé à seulement 50 mètres du centre historique de Carcassonne dans l'Aude, l'hôtel l'Aragon propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux, un parking privé accessible sans frais..."
249,carcassonne,Campanile Carcassonne Est - La Cité,booking.com/hotel/fr/campanile-carcassonne-est-la-cite.fr.html?sid=58e1b6d228fd1b37275fa56ba65fa519,https://cf.bstatic.com/xdata/images/hotel/square200/308782687.jpg?k=6b11c29844708510782c9aafa068c2dc5b295bd69370ca4fadcf85e3a39b0b0e&o=,8.0,"Doté d'un bar et d'un restaurant, le Campanile Carcassonne Est - La Cité se trouve à Carcassonne, à 20 minutes de marche de la cité médiévale. "
250,collioure,Hôtel Princes de Catalogne,booking.com/hotel/fr/princes-de-catalogne.fr.html?sid=cf0a2600db94a060ff396c4ccf717b8e,https://cf.bstatic.com/xdata/images/hotel/square200/7630119.jpg?k=ea89d8271ed394630d72fad7a5c788e20635b9a5571e17621da08295715c96eb&o=,8.1,"Situé sur une place tranquille dans la ville pittoresque de Collioure, l'Hôtel Princes de Catalogne se trouve à 400 mètres de la plage. Il a été rénové début 2009 et affiche un style contemporain. "
251,collioure,La Frégate,booking.com/hotel/fr/la-fra-c-gate-collioure.fr.html?sid=cf0a2600db94a060ff396c4ccf717b8e,https://cf.bstatic.com/xdata/images/hotel/square200/297984448.jpg?k=8f42897ea6f64ae265d5525c3f9a0b0eabc1bddd856e78d742a4b004acb433a6&o=,8.1,La Frégate est située au cœur du village de Collioure. L’établissement se trouve à moins de 200 mètres du château royal de Collioure. 
252,collioure,Hôtel la Bona Casa,booking.com/hotel/fr/la-bona-casa.fr.html?sid=cf0a2600db94a060ff396c4ccf717b8e,https://cf.bstatic.com/xdata/images/hotel/square200/48981025.jpg?k=c036c8270c5d41663c21bb9755fbb68ecc032bc8769e2a82f20ea6213ea07c85&o=,8.4,"L'Hôtel la Bona Casa est situé dans le centre historique de Collioure, à seulement 300 mètres du château royal et de la plage. Il propose une connexion Wi-Fi gratuite et une terrasse ombragée. "
253,collioure,Hôtel Triton,booking.com/hotel/fr/triton.fr.html?sid=cf0a2600db94a060ff396c4ccf717b8e,https://cf.bstatic.com/xdata/images/hotel/square200/111769344.jpg?k=1f48bb36dd04b5c4b10db0383c9cdc9b8c058aa3b363e3a20380fd874ef9ba7f&o=,7.5,"Situé sur la plage du Boutiquet, l’Hôtel Triton propose des chambres climatisées donnant sur la baie de Collioure ou sur les Pyrénées. "
